Region,District,Class,Latitude,Longitude,HIV_Prev_Total_pct,HIV_Prev_Women_pct,HIV_Prev_Men_pct,Condom_Use_Women_pct,Condom_Use_Men_pct,HighRisk_Sex_Women_pct,HighRisk_Sex_Men_pct,HIV_Awareness_Women_pct,HIV_Awareness_Men_pct,PMTCT_Knowledge_Women_pct,PMTCT_Knowledge_Men_pct,VCT_Women_pct,VCT_Men_pct,VCT_12mo_Women_pct,Refuse_Sex_Women_pct,Ask_Condom_STI_Women_pct,Modern_Contraception_pct,Unmet_FP_Need_pct,Adolescent_Fertility_Rate,Wife_Beating_Accept_pct,Poverty_Incidence_pct,Poverty_Intensity_pct,Illiteracy_Rate_pct,Uninsured_Rate_pct,Unemployment_Rate_pct,Youth_Dependency_Ratio,Total_Pop,Literacy_Women_pct,Secondary_Edu_Women_pct,Edu_Secondary_Women_pct,No_Education_Women_pct,No_Insurance_Women_pct,No_Insurance_Men_pct,LISA_Cluster_Type,LISA_Local_Morans_I,LISA_P_Value,LISA_Significant_Flag,Data_Source_HIV_Prevalence,Data_Source_Behavioural,Data_Source_Socioeconomic,Data_Source_Insurance,Data_Source_Education,Data_Source_Spatial_Boundaries
Upper East,Bongo,District,10.9166838999999,-0.805767855895511,0.6,0.8,0.4,26.6,47.8,17.8,41.4,95.9,96.9,72.4,69.2,51.5,32.4,15.7,58.6,63.7,24.7,17.9,70.0,21.2,54.0,48.5,44.64,17.02,77.24,66.77,116431,55.2,9.1,56.8,25.9,3.2,13.9,HL,1.656198317490004,0.058,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Upper East,Builsa North Municipal,Municipal,10.73472,-1.29056,0.6,0.8,0.4,26.6,47.8,17.8,41.4,95.9,96.9,72.4,69.2,51.5,32.4,15.7,58.6,63.7,24.7,17.9,70.0,21.2,39.7,46.8,39.93,11.47,65.29,59.61,56571,55.2,9.1,56.8,25.9,3.2,13.9,HL,2.4806387170652933,0.048,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Upper East,Builsa South,District,10.53032385,-1.26246582508358,0.6,0.8,0.4,26.6,47.8,17.8,41.4,95.9,96.9,72.4,69.2,51.5,32.4,15.7,58.6,63.7,24.7,17.9,70.0,21.2,55.1,47.7,51.08,21.89,69.7,65.73,36575,55.2,9.1,56.8,25.9,3.2,13.9,HL,2.7850474799854,0.001,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Upper East,Garu,District,10.76975475,-0.21182067584702,0.6,0.8,0.4,26.6,47.8,17.8,41.4,95.9,96.9,72.4,69.2,51.5,32.4,15.7,58.6,63.7,24.7,17.9,70.0,21.2,44.7,47.7,51.4,19.94,63.64,79.26,71774,55.2,9.1,56.8,25.9,3.2,13.9,HL,2.6708941938903594,0.001,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Upper East,Kasena Nankana West,District,10.895598,-1.30768,0.6,0.8,0.4,26.6,47.8,17.8,41.4,95.9,96.9,72.4,69.2,51.5,32.4,15.7,58.6,63.7,24.7,17.9,70.0,21.2,53.6,47.4,41.15,13.6,74.07,64.46,90735,55.2,9.1,56.8,25.9,3.2,13.9,HL,-0.0,0.001,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Upper East,Kasena Nankana West,District,10.895598,-1.30768,0.6,0.8,0.4,26.6,47.8,17.8,41.4,95.9,96.9,72.4,69.2,51.5,32.4,15.7,58.6,63.7,24.7,17.9,70.0,21.2,53.6,47.4,41.15,13.6,74.07,64.46,90735,55.2,9.1,56.8,25.9,3.2,13.9,HL,2.5947920031603333,0.001,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Upper East,Nabdam,District,10.8469045,-0.661562047243897,0.6,0.8,0.4,26.6,47.8,17.8,41.4,95.9,96.9,72.4,69.2,51.5,32.4,15.7,58.6,63.7,24.7,17.9,70.0,21.2,68.6,51.2,46.53,19.84,84.5,58.36,53039,55.2,9.1,56.8,25.9,3.2,13.9,HL,1.8623084173838265,0.017,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Upper East,Pusiga,District,11.0854045,-0.1276855,0.6,0.8,0.4,26.6,47.8,17.8,41.4,95.9,96.9,72.4,69.2,51.5,32.4,15.7,58.6,63.7,24.7,17.9,70.0,21.2,40.8,45.4,54.83,8.45,65.94,82.25,80533,55.2,9.1,56.8,25.9,3.2,13.9,HL,2.4806387170652933,0.048,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Upper East,Talensi,District,10.6451057499999,-0.62587443176215,0.6,0.8,0.4,26.6,47.8,17.8,41.4,95.9,96.9,72.4,69.2,51.5,32.4,15.7,58.6,63.7,24.7,17.9,70.0,21.2,56.2,48.9,40.69,18.85,72.23,65.16,87021,55.2,9.1,56.8,25.9,3.2,13.9,HL,2.290383240240226,0.001,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Upper East,Tempane,District,10.9030714,-0.0914351270233069,0.6,0.8,0.4,26.6,47.8,17.8,41.4,95.9,96.9,72.4,69.2,51.5,32.4,15.7,58.6,63.7,24.7,17.9,70.0,21.2,50.7,48.1,54.79,18.29,68.74,80.32,86993,55.2,9.1,56.8,25.9,3.2,13.9,HL,2.4806387170652933,0.005,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Upper West,Daffiama Bussie Issa,District,10.36748405,-2.26222672458466,0.4,0.3,0.4,10.5,38.3,17.2,24.1,96.2,97.3,61.7,63.4,49.6,24.6,13.1,58.6,72.2,26.8,17.8,57.0,48.4,38.7,44.4,55.65,26.29,57.63,70.44,38754,51.0,8.5,47.2,34.6,6.7,28.5,HL,3.3000280862823925,0.001,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Upper West,Jirapa Municipal,Municipal,10.5366328,-2.7008646,0.4,0.3,0.4,10.5,38.3,17.2,24.1,96.2,97.3,61.7,63.4,49.6,24.6,13.1,58.6,72.2,26.8,17.8,57.0,48.4,50.1,47.4,49.11,12.44,73.6,64.95,91279,51.0,8.5,47.2,34.6,6.7,28.5,HL,3.300028086282393,0.001,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Upper West,Lambussie Karni,District,10.846747,-2.708741,0.4,0.3,0.4,10.5,38.3,17.2,24.1,96.2,97.3,61.7,63.4,49.6,24.6,13.1,58.6,72.2,26.8,17.8,57.0,48.4,44.2,46.0,50.17,11.42,64.88,73.97,51118,51.0,8.5,47.2,34.6,6.7,28.5,HL,3.300028086282393,0.001,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Upper West,Lawra Municipal,Municipal,10.61348995,-2.86412434170417,0.4,0.3,0.4,10.5,38.3,17.2,24.1,96.2,97.3,61.7,63.4,49.6,24.6,13.1,58.6,72.2,26.8,17.8,57.0,48.4,39.5,45.8,46.11,6.05,66.16,62.28,58433,51.0,8.5,47.2,34.6,6.7,28.5,HL,3.300028086282393,0.003,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Upper West,Nadowli Kaleo,District,10.2868347,-2.6394776056347,0.4,0.3,0.4,10.5,38.3,17.2,24.1,96.2,97.3,61.7,63.4,49.6,24.6,13.1,58.6,72.2,26.8,17.8,57.0,48.4,40.6,47.2,44.26,12.82,66.03,65.35,77057,51.0,8.5,47.2,34.6,6.7,28.5,HL,3.300028086282393,0.001,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Upper West,Nandom,Municipal,10.8520701,-2.760077,0.4,0.3,0.4,10.5,38.3,17.2,24.1,96.2,97.3,61.7,63.4,49.6,24.6,13.1,58.6,72.2,26.8,17.8,57.0,48.4,31.8,44.8,43.85,5.23,64.15,59.99,51328,51.0,8.5,47.2,34.6,6.7,28.5,HL,3.300028086282393,0.029,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Upper West,Sissala West,District,10.7467085,-2.29346951572635,0.4,0.3,0.4,10.5,38.3,17.2,24.1,96.2,97.3,61.7,63.4,49.6,24.6,13.1,58.6,72.2,26.8,17.8,57.0,48.4,32.3,46.1,49.84,12.48,59.7,76.74,63828,51.0,8.5,47.2,34.6,6.7,28.5,HL,3.300028086282393,0.001,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Upper West,Sissala West,District,10.7467085,-2.29346951572635,0.4,0.3,0.4,10.5,38.3,17.2,24.1,96.2,97.3,61.7,63.4,49.6,24.6,13.1,58.6,72.2,26.8,17.8,57.0,48.4,32.3,46.1,49.84,12.48,59.7,76.74,63828,51.0,8.5,47.2,34.6,6.7,28.5,HL,3.2561402447256964,0.001,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Upper West,Wa East,District,10.06069,-2.50192,0.4,0.3,0.4,10.5,38.3,17.2,24.1,96.2,97.3,61.7,63.4,49.6,24.6,13.1,58.6,72.2,26.8,17.8,57.0,48.4,48.7,45.3,58.2,31.36,55.34,75.17,91457,51.0,8.5,47.2,34.6,6.7,28.5,HL,3.394073461046744,0.001,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Upper West,Wa Municipal,Municipal,10.0623261,-2.5054273,0.4,0.3,0.4,10.5,38.3,17.2,24.1,96.2,97.3,61.7,63.4,49.6,24.6,13.1,58.6,72.2,26.8,17.8,57.0,48.4,16.5,43.4,27.15,10.89,57.15,57.29,200672,51.0,8.5,47.2,34.6,6.7,28.5,HL,3.300028086282393,0.001,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Upper West,Wa West,District,9.8985772,-2.6832633,0.4,0.3,0.4,10.5,38.3,17.2,24.1,96.2,97.3,61.7,63.4,49.6,24.6,13.1,58.6,72.2,26.8,17.8,57.0,48.4,61.9,48.7,56.7,30.87,67.36,78.47,96957,51.0,8.5,47.2,34.6,6.7,28.5,HL,3.354887888228264,0.001,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Volta,Adaklu,District,6.4470511,0.6286474,2.1,3.2,0.9,17.5,38.0,32.1,56.1,99.2,99.7,69.8,65.0,61.4,32.3,15.1,70.0,86.9,23.7,28.1,44.0,12.7,33.2,43.6,28.62,27.03,50.28,62.67,38649,72.0,10.1,76.4,6.7,6.8,19.9,LH,0.0561441451352391,0.42,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Volta,Afadzato South,District,7.0222497,0.561946,2.1,3.2,0.9,17.5,38.0,32.1,56.1,99.2,99.7,69.8,65.0,61.4,32.3,15.1,70.0,86.9,23.7,28.1,44.0,12.7,32.5,43.7,19.28,28.94,53.76,61.1,73146,72.0,10.1,76.4,6.7,6.8,19.9,LH,0.0561441451352391,0.372,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Volta,Agortime-Ziope,District,6.42618935,0.732357165932429,2.1,3.2,0.9,17.5,38.0,32.1,56.1,99.2,99.7,69.8,65.0,61.4,32.3,15.1,70.0,86.9,23.7,28.1,44.0,12.7,25.7,43.4,30.27,25.67,41.73,57.76,39553,72.0,10.1,76.4,6.7,6.8,19.9,LH,0.0561441451352391,0.339,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Volta,Akatsi North,District,6.3108306,0.876439062223793,2.1,3.2,0.9,17.5,38.0,32.1,56.1,99.2,99.7,69.8,65.0,61.4,32.3,15.1,70.0,86.9,23.7,28.1,44.0,12.7,39.3,44.4,35.49,51.12,49.91,61.87,32755,72.0,10.1,76.4,6.7,6.8,19.9,LH,0.0561441451352391,0.424,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Volta,Akatsi South Municipal,District,8.25846,0.508747,2.1,3.2,0.9,17.5,38.0,32.1,56.1,99.2,99.7,69.8,65.0,61.4,32.3,15.1,70.0,86.9,23.7,28.1,44.0,12.7,30.1,44.5,29.13,31.45,52.81,58.61,92133,72.0,10.1,76.4,6.7,6.8,19.9,LH,0.0561441451352391,0.318,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Volta,Anloga,District,5.7936484,0.8984702,2.1,3.2,0.9,17.5,38.0,32.1,56.1,99.2,99.7,69.8,65.0,61.4,32.3,15.1,70.0,86.9,23.7,28.1,44.0,12.7,31.6,45.9,30.83,43.92,56.94,56.43,94895,72.0,10.1,76.4,6.7,6.8,19.9,LH,0.0943074856193233,0.368,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Volta,Central Tongu,District,6.16884364999999,0.611561745917151,2.1,3.2,0.9,17.5,38.0,32.1,56.1,99.2,99.7,69.8,65.0,61.4,32.3,15.1,70.0,86.9,23.7,28.1,44.0,12.7,36.0,44.4,35.01,31.61,53.52,65.06,83284,72.0,10.1,76.4,6.7,6.8,19.9,LH,0.0561441451352391,0.34,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Volta,Ho Municipal,Municipal,6.6126598,0.4688932,2.1,3.2,0.9,17.5,38.0,32.1,56.1,99.2,99.7,69.8,65.0,61.4,32.3,15.1,70.0,86.9,23.7,28.1,44.0,12.7,12.5,42.1,10.56,13.46,52.5,42.1,180142,72.0,10.1,76.4,6.7,6.8,19.9,LH,0.0561441451352391,0.484,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Volta,Ho West,District,6.590707,0.46714,2.1,3.2,0.9,17.5,38.0,32.1,56.1,99.2,99.7,69.8,65.0,61.4,32.3,15.1,70.0,86.9,23.7,28.1,44.0,12.7,27.9,42.7,18.88,30.91,49.73,54.27,83172,72.0,10.1,76.4,6.7,6.8,19.9,NS,0.0,0.001,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Volta,Hohoe Municipal,Municipal,7.153187,0.477735,2.1,3.2,0.9,17.5,38.0,32.1,56.1,99.2,99.7,69.8,65.0,61.4,32.3,15.1,70.0,86.9,23.7,28.1,44.0,12.7,18.8,42.8,16.05,19.34,51.17,54.66,114472,72.0,10.1,76.4,6.7,6.8,19.9,LH,0.0561441451352391,0.371,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Volta,Keta Municipal,Municipal,5.9215688,0.9910728,2.1,3.2,0.9,17.5,38.0,32.1,56.1,99.2,99.7,69.8,65.0,61.4,32.3,15.1,70.0,86.9,23.7,28.1,44.0,12.7,25.2,45.0,25.13,27.29,57.7,49.96,78862,72.0,10.1,76.4,6.7,6.8,19.9,LH,0.0561441451352391,0.345,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Volta,Ketu North Municipal,Municipal,6.192057,0.981151401381816,2.1,3.2,0.9,17.5,38.0,32.1,56.1,99.2,99.7,69.8,65.0,61.4,32.3,15.1,70.0,86.9,23.7,28.1,44.0,12.7,27.2,44.3,31.57,38.02,49.34,59.77,114993,72.0,10.1,76.4,6.7,6.8,19.9,LH,0.0561441451352391,0.374,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
